time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.06,-1.38251004769e-11,2.1697258457e-07,10.0261799379,0.000113920649176,8.69863825415e-09,0.0,-1.38250053046e-09,2.00908279241e-05,0.872431768504,0.005449190491,4.59272497269e-07,0.0,0.0736097115408,-0.190911035394,900.021914619,900.242354984
0.12000000000000001,-5.60843343709e-10,9.298129291e-06,10.1046203412,0.000568086367163,6.28318525851,0.0,-1.34817387497e-08,0.000367383607522,1.74135749937,0.0115047892266,-3.64327459524e-06,0.0,0.596743541594,-0.0712560335292,900.098973806,900.343829422
0.18,2.49978662407e-09,6.26809340627e-05,10.2349654011,0.00168866580327,6.28318504425,0.0,1.61780984933e-07,0.00161128056087,2.60194552391,0.0301291493459,-3.42640117644e-06,0.0,0.211465771207,-0.125686160331,899.798760421,900.552097195
0.23999999999999996,2.51635151002e-08,0.000248426028248,10.4165807872,0.00414584052248,6.28318485671,0.0,6.34798943692e-07,0.00504133053324,3.44975617241,0.0567097766587,-2.52403558715e-06,0.0,0.274402668095,-0.256375014528,899.529075867,900.60466383
0.3,8.35867625646e-08,0.000755692387417,10.6485635667,0.00801944838429,6.28318475092,0.0,1.33834472534e-06,0.012624901944,4.28028765707,0.0768690638588,-2.41588802766e-07,0.0,0.250384780981,-0.407741383992,899.395435857,900.21220216
0.36000000000000004,1.87133577056e-07,0.00188788869924,10.9297864284,0.0132473254292,6.28318490804,0.0,2.09671636858e-06,0.0261142665967,5.09056796705,0.102269451051,8.33821999336e-06,0.0,0.150946375105,-0.790538955793,899.248730543,900.278993149
0.4200000000000001,3.25349751466e-07,0.00405003082937,11.258933427,0.0196304946396,2.90403066927e-07,0.0,2.38852140994e-06,0.0471775657267,5.87728976925,0.113552868342,1.78001758973e-05,0.0,-0.0561422708159,-0.832081345319,899.509091132,899.969517776
0.48000000000000015,4.48623414061e-07,0.00772840435263,11.634494405,0.0265935900959,1.53830852589e-06,0.0,1.49196087484e-06,0.0767213674632,6.63729644864,0.120627897966,2.67942459201e-05,0.0,-0.0414073969376,-0.810457615453,899.50580245,899.796839789
0.5400000000000001,4.65198932201e-07,0.0134405322876,12.0547883898,0.0338171434285,3.19544267136e-06,0.0,-1.24945540944e-06,0.114966762118,7.36805439924,0.119918095935,2.9268163982e-05,0.0,-0.00465472238014,-0.424525835751,899.564615019,899.540904979
0.6000000000000002,2.53657858325e-07,0.0217010833811,12.5179956528,0.0409919213101,4.9782401863e-06,0.0,-6.12210871844e-06,0.16158498577,8.06747544707,0.118894576641,3.06035326566e-05,0.0,0.45984042293,-0.311879607701,899.452177138,899.415670166
0.6600000000000003,-3.14954531844e-07,0.03299539063,13.0221934888,0.0482105297951,6.90826621508e-06,0.0,-1.31549595875e-05,0.216013613369,8.73421085469,0.122998494652,3.52940518797e-05,0.0,0.282081530554,-0.584514876054,899.29084344,899.462096181
0.7200000000000003,-1.37321890074e-06,0.0477802184291,13.5653972594,0.0553773089496,9.04500556409e-06,0.0,-2.2468140229e-05,0.277877366496,9.36753954854,0.11118609764,3.62488559005e-05,0.0,0.383057549696,-0.263721443393,899.676031049,899.202484325
0.7800000000000004,-3.06018143478e-06,0.0664797865751,14.1456093393,0.0618772857591,1.12586491348e-05,0.0,-3.4101596176e-05,0.346308576837,9.96774732203,0.101915210355,3.81844350562e-05,0.0,0.697254206869,-0.37548446864,899.98817974,899.616619558
0.8400000000000004,-5.5134253685e-06,0.0894498756495,14.7608058971,0.0679862278286,1.3564624652e-05,0.0,-4.80061709284e-05,0.420079692199,10.5336774393,0.101616083039,3.89299009672e-05,0.0,0.445633670836,-0.233025857893,899.903139517,899.894258112
0.9000000000000005,-8.86737008725e-06,0.116987727909,15.4089304039,0.0739828389374,1.59004183038e-05,0.0,-6.41084212118e-05,0.498497615178,11.0653818949,0.0963716507162,3.89298806985e-05,0.0,0.153102362288,0.12499309281,900.089467293,899.880227471
0.9600000000000005,-1.32501245086e-05,0.149355311159,16.0879429517,0.0795898808794,1.82362107406e-05,0.0,-8.22778614354e-05,0.580961508765,11.5633608642,0.0868587527526,3.89298604298e-05,0.0,0.142186843845,0.214567155568,900.292125349,899.909596361
1.0200000000000005,-1.87815374002e-05,0.186771944492,16.7958475843,0.0844572300518,2.05719937725e-05,0.0,-0.000102376391534,0.666657199687,12.0285709276,0.0660482654703,3.89294307397e-05,0.0,-0.00546097052664,0.40465862463,900.720792304,899.880226003
1.0800000000000005,-2.55726416013e-05,0.229393839974,17.5306743336,0.0883320766526,2.28830687288e-05,0.0,-0.000124246382144,0.754264272295,12.4609314859,0.0614725010191,3.76948739355e-05,0.0,-0.299872413593,0.0930796004981,900.27090494,900.086445469
1.1400000000000006,-3.37244404195e-05,0.277304091338,18.2904712617,0.0918512245213,2.51435682443e-05,0.0,-0.000147706363375,0.842871279364,12.8611004878,0.0523156957927,3.76352279192e-05,0.0,-0.0659031339647,0.210910854315,900.074723641,899.704464281
1.2000000000000006,-4.33286401833e-05,0.330550491314,19.0733804528,0.0947716131706,2.74016808204e-05,0.0,-0.000172644203273,0.932043046596,13.2315392896,0.0401583163637,3.76351729732e-05,0.0,-0.00161940115253,0.185727688317,900.196287807,899.704221445
1.2600000000000007,-5.44710906112e-05,0.389147671355,19.8776651238,0.0969426045479,2.96597908207e-05,0.0,-0.000198967968207,1.02112535107,13.5738286181,0.0267318380674,3.76351540302e-05,0.0,0.139649275479,0.125894810371,900.340994173,899.797336789
